id_evento,id_videojuego,nombre,descripcion,fecha_inicio,fecha_fin,tipo,activo
4980,3951,Evento Nature,Nation your few possible.,2025-03-31,2025-01-19,Promoción,True
4981,3782,Evento Condition,Term yes write exist.,2025-03-12,2025-03-01,Promoción,True
4982,7971,Evento Recognize,Where nor wall heart marriage remain former.,2025-03-10,2025-01-12,Torneo,False
4983,9027,Evento Audience,True military put key.,2025-06-10,2025-04-20,Promoción,True
4984,5251,Evento During,Take suffer central letter door base dog spring.,2025-02-28,2025-04-15,Torneo,False
4985,10996,Evento Somebody,Decade camera effect perform himself our.,2025-04-23,2025-02-25,Torneo,True
4986,9625,Evento End,Inside leave threat tax sometimes.,2025-04-05,2025-01-28,Promoción,True
4987,1523,Evento See,Those compare begin window degree suffer.,2025-02-14,2025-04-17,Torneo,False
4988,9220,Evento Threat,Heavy sound nature prepare.,2025-01-14,2025-04-09,Torneo,True
4989,13238,Evento Dinner,Onto camera accept training dinner.,2025-04-10,2025-01-01,Torneo,True
4990,12073,Evento Fast,Voice learn these subject baby.,2025-03-25,2025-05-06,Torneo,False
4991,11663,Evento Among,Left event note rule.,2025-03-19,2025-02-20,Torneo,True
4992,2994,Evento Minute,Current somebody offer garden force night weight.,2025-02-19,2025-02-08,Promoción,True
4993,8868,Evento Staff,Brother responsibility successful particular include behind.,2025-04-03,2025-05-05,Torneo,True
4994,2406,Evento Better,Third our country each particularly high.,2025-05-06,2025-06-01,Promoción,False
4995,11421,Evento Particular,Memory we statement human lead national long.,2025-01-01,2025-05-10,Promoción,False
4996,3149,Evento Generation,Growth site security plan these ok.,2025-03-17,2025-05-06,Promoción,False
4997,3950,Evento One,Once energy understand commercial imagine.,2025-02-20,2025-03-16,Torneo,False
4998,9917,Evento We,Occur newspaper many yourself push least.,2025-02-23,2025-04-29,Torneo,True
4999,5421,Evento Take,Through prepare beat recognize city bank.,2025-06-08,2025-02-25,Torneo,False
5000,3296,Evento Mrs,Last wall list lead focus bad teacher nor.,2025-03-03,2025-02-16,Torneo,True
5001,14079,Evento Thousand,Man top guess administration say career.,2025-02-12,2025-01-14,Torneo,True
5002,990,Evento Write,Enjoy eight box soon.,2025-02-15,2025-01-16,Torneo,False
5003,917,Evento Their,Nation particular four cultural feel fight.,2025-05-21,2025-04-19,Promoción,False
5004,6951,Evento Tax,Money enter class leg moment stop southern wrong.,2025-04-05,2025-06-20,Torneo,False
5005,13451,Evento Boy,Carry national risk account consumer care.,2025-04-13,2025-01-22,Torneo,True
5006,4318,Evento Door,Step leg cell treatment piece.,2025-02-04,2025-01-15,Torneo,True
5007,10917,Evento Together,Those sense quite best within oil show husband.,2025-05-30,2025-02-20,Promoción,True
5008,8053,Evento Become,Score grow area baby.,2025-03-01,2025-06-10,Torneo,True
5009,1975,Evento Keep,Radio arm industry detail something nice power.,2025-02-21,2025-03-04,Torneo,True
5010,11610,Evento Though,Life beyond indeed fly last better.,2025-05-20,2025-04-15,Promoción,False
5011,3136,Evento Western,Local though ground product address.,2025-02-22,2025-01-08,Promoción,False
5012,13659,Evento Several,There raise concern point still cell writer put.,2025-01-23,2025-05-12,Torneo,False
5013,98,Evento Audience,Record share similar meeting.,2025-01-02,2025-03-20,Torneo,True
5014,14279,Evento Enter,Apply next market side certain.,2025-04-03,2025-05-23,Promoción,False
5015,14688,Evento Respond,Civil time hotel your.,2025-04-25,2025-04-05,Promoción,True
5016,2680,Evento Could,Media speech produce hear if relate send.,2025-01-10,2025-06-11,Promoción,False
5017,10460,Evento Dog,Doctor trial party involve make.,2025-03-18,2025-03-27,Promoción,True
5018,948,Evento Street,Professional cover let resource.,2025-05-28,2025-06-27,Torneo,False
5019,1394,Evento Bring,Offer body southern discuss fear.,2025-02-20,2025-05-11,Torneo,False
5020,3255,Evento Guy,Chance agent real new space military explain.,2025-05-20,2025-01-26,Promoción,True
5021,9548,Evento Thus,Spring certain behind common season state.,2025-03-22,2025-03-09,Torneo,False
5022,2825,Evento Somebody,Usually person already lose his.,2025-03-26,2025-06-05,Promoción,False
5023,10521,Evento Account,Challenge economy threat task care.,2025-05-14,2025-03-04,Promoción,True
5024,2512,Evento Just,Camera the similar mission.,2025-06-09,2025-05-20,Promoción,True
5025,3896,Evento Woman,Maybe participant light feel order.,2025-04-21,2025-06-07,Torneo,False
5026,6031,Evento Here,Black sign true increase end full.,2025-03-01,2025-01-11,Promoción,False
5027,11120,Evento Commercial,Bed hard peace dinner.,2025-04-15,2025-01-28,Torneo,True
5028,14526,Evento As,Manager win change happy.,2025-02-22,2025-04-05,Promoción,True
5029,8218,Evento Represent,More far begin third spring.,2025-06-19,2025-02-12,Promoción,False
5030,11029,Evento Nothing,Friend side born TV.,2025-03-09,2025-02-06,Torneo,False
5031,5932,Evento Its,Shoulder commercial cut land find.,2025-02-23,2025-03-14,Promoción,False
5032,12530,Evento Born,Fact training partner I administration physical determine.,2025-03-30,2025-04-19,Torneo,False
5033,366,Evento International,Administration stuff shake treatment structure.,2025-02-14,2025-05-17,Torneo,True
5034,9857,Evento Scene,Control technology many he likely buy.,2025-05-12,2025-04-14,Torneo,False
5035,3466,Evento Check,Majority meet join center follow.,2025-02-05,2025-06-24,Torneo,True
5036,5064,Evento Ago,Game cell attack writer sea.,2025-05-05,2025-04-09,Promoción,False
5037,5736,Evento Approach,Follow program yet product life pick nation.,2025-01-19,2025-03-21,Torneo,True
5038,2923,Evento Open,Turn arm apply thing treat whatever.,2025-03-16,2025-05-04,Torneo,False
5039,13025,Evento Than,Not stage common yard.,2025-04-30,2025-02-14,Promoción,True
5040,12893,Evento Economic,Become account remember pressure back.,2025-01-20,2025-05-25,Promoción,True
5041,10699,Evento Including,Maybe market bit run reality.,2025-04-12,2025-06-13,Promoción,False
5042,8276,Evento Foreign,Service partner bill ten baby stay everyone ok.,2025-05-27,2025-05-25,Promoción,True
5043,10491,Evento Forget,Quite measure media understand.,2025-02-27,2025-02-03,Torneo,True
5044,5771,Evento Born,Stay partner group people camera end class fill.,2025-05-26,2025-04-23,Promoción,True
5045,13148,Evento Investment,Quite run phone red site.,2025-06-11,2025-05-07,Torneo,True
5046,259,Evento Yard,Hand weight single along deal contain allow.,2025-03-31,2025-02-14,Torneo,True
5047,12798,Evento Thing,Particularly decision view information.,2025-05-01,2025-05-21,Promoción,True
5048,14468,Evento Color,Participant huge whether.,2025-04-23,2025-01-22,Promoción,True
5049,5353,Evento Avoid,Drug former degree party government.,2025-06-16,2025-05-24,Promoción,False
5050,7166,Evento Section,Popular wear network brother maybe.,2025-01-06,2025-05-05,Torneo,True
5051,3249,Evento Artist,Anyone describe base measure middle upon movement.,2025-03-16,2025-02-23,Promoción,False
5052,4102,Evento Brother,Six least responsibility cost born want.,2025-04-18,2025-04-17,Torneo,False
5053,6921,Evento Lot,Stock available who bring with.,2025-04-17,2025-05-06,Torneo,False
5054,13272,Evento Wide,Into think sea two heart full mention.,2025-05-06,2025-04-25,Torneo,False
5055,8958,Evento Oil,Community they moment rate run.,2025-05-15,2025-01-04,Torneo,False
5056,7495,Evento Stock,Modern probably modern finish finally anything through.,2025-04-22,2025-03-01,Promoción,True
5057,14672,Evento Seven,System collection glass them song day weight.,2025-03-28,2025-04-25,Promoción,False
5058,10993,Evento Couple,Mouth miss follow case simple age.,2025-03-16,2025-02-19,Torneo,True
5059,4849,Evento No,Fund eat learn industry.,2025-04-21,2025-05-26,Torneo,False
5060,3549,Evento Rich,Paper maintain peace identify poor.,2025-05-16,2025-02-22,Promoción,False
5061,3178,Evento Manage,Strong remain modern.,2025-06-05,2025-05-02,Promoción,True
5062,11563,Evento Also,Church nice entire hope authority once.,2025-03-08,2025-06-04,Promoción,False
5063,763,Evento Suffer,Hold less speak single.,2025-06-02,2025-02-05,Promoción,True
5064,3585,Evento Help,Middle provide indicate student nothing.,2025-02-10,2025-03-31,Torneo,True
5065,14007,Evento Price,Final new gun child book.,2025-01-08,2025-05-04,Promoción,True
5066,11904,Evento Support,Year very feeling do prepare.,2025-03-30,2025-02-08,Torneo,False
5067,1482,Evento Yet,Be huge message cold.,2025-02-14,2025-04-25,Torneo,True
5068,10102,Evento Old,Concern unit bad.,2025-03-21,2025-06-13,Promoción,False
5069,5642,Evento Suffer,Nation environment play very strategy job analysis.,2025-06-13,2025-02-22,Torneo,True
5070,2890,Evento One,Act first process score sense left of.,2025-04-19,2025-06-15,Promoción,True
5071,14112,Evento Among,Finish your crime can important lay task.,2025-06-01,2025-03-23,Promoción,True
5072,4007,Evento System,Conference style threat.,2025-01-18,2025-04-21,Promoción,False
5073,13100,Evento Court,Over everyone person state moment.,2025-05-29,2025-05-03,Promoción,False
5074,13122,Evento Three,Decade federal mention account develop attack.,2025-01-10,2025-01-05,Promoción,True
5075,3864,Evento Go,Event artist participant pretty follow other.,2025-06-13,2025-01-29,Torneo,True
5076,5248,Evento Wait,Walk list begin seem cell.,2025-05-29,2025-06-10,Torneo,False
5077,5066,Evento It,Property sound effect knowledge.,2025-03-05,2025-02-02,Promoción,False
5078,11265,Evento Yeah,Knowledge foreign before yet large real.,2025-01-01,2025-05-20,Promoción,True
5079,2992,Evento Treatment,Serve recently skill hard Republican themselves develop.,2025-04-06,2025-02-26,Torneo,False
5080,6011,Evento East,Wonder follow degree the.,2025-05-25,2025-05-04,Promoción,True
5081,13887,Evento Consumer,Event represent clear include type fly study role.,2025-02-28,2025-04-20,Promoción,True
5082,9809,Evento Word,Billion relate ten suffer seek.,2025-05-29,2025-06-21,Torneo,True
5083,10448,Evento Process,Beat series way radio travel what glass.,2025-03-11,2025-04-21,Torneo,False
5084,5224,Evento Way,Sort wide lot possible act if conference.,2025-06-21,2025-03-06,Torneo,True
5085,3122,Evento Feeling,Alone group bank here decision who require.,2025-02-05,2025-04-05,Torneo,True
5086,14776,Evento Individual,Miss guy practice adult out song news.,2025-05-11,2025-01-17,Promoción,True
5087,7654,Evento Teacher,Face build guy kid Mrs trade growth.,2025-04-04,2025-05-23,Torneo,True
5088,12131,Evento Dark,Party specific remember assume business develop.,2025-01-31,2025-04-26,Torneo,False
5089,9871,Evento Him,Full receive late among campaign customer fight.,2025-04-02,2025-06-16,Torneo,False
5090,5326,Evento Wind,Miss drive there.,2025-03-19,2025-01-31,Torneo,True
5091,6115,Evento Spend,Property leader different million deep.,2025-06-03,2025-03-10,Torneo,False
5092,3837,Evento Force,See property seven.,2025-05-03,2025-01-24,Promoción,False
5093,5605,Evento Bar,Education white amount body meet each clearly.,2025-06-16,2025-04-17,Torneo,False
5094,10633,Evento Record,Notice product soon player would learn central since.,2025-05-17,2025-01-18,Promoción,True
5095,4431,Evento Director,Amount response protect whatever cause.,2025-02-15,2025-01-18,Promoción,False
5096,4682,Evento Industry,Usually there have five respond whatever.,2025-01-05,2025-06-21,Torneo,False
5097,10732,Evento Worry,Tax high safe us record approach.,2025-05-04,2025-03-10,Promoción,True
5098,5617,Evento Draw,Special unit four others his.,2025-01-04,2025-06-22,Promoción,True
5099,6360,Evento Bring,Prepare clear often management military heavy city.,2025-04-06,2025-05-06,Torneo,True
5100,4303,Evento Major,Relationship Congress control necessary institution believe measure.,2025-06-01,2025-05-23,Torneo,True
5101,3498,Evento Play,Long so perhaps word continue power.,2025-03-22,2025-02-14,Torneo,True
5102,1662,Evento Rich,Box message third statement offer run.,2025-06-21,2025-04-07,Promoción,False
5103,14182,Evento Easy,Stage expect guess many husband.,2025-01-12,2025-06-27,Torneo,True
5104,6998,Evento Color,Together someone matter Mrs.,2025-04-21,2025-03-06,Promoción,True
5105,13907,Evento Society,Them mention impact meeting fill woman from.,2025-02-28,2025-03-15,Torneo,True
5106,12103,Evento Political,Data far push be.,2025-01-29,2025-03-23,Promoción,False
5107,8174,Evento Recently,Reason mind past good door writer story.,2025-02-27,2025-01-23,Promoción,True
5108,7113,Evento Attorney,Site society head since herself require.,2025-01-03,2025-04-08,Promoción,True
5109,6113,Evento Talk,Debate sign wife later man church.,2025-06-03,2025-05-16,Promoción,True
5110,4385,Evento Appear,Federal short general bill society seven high section.,2025-04-06,2025-06-16,Promoción,False
5111,10394,Evento Mother,Guess job attack nor parent five pattern thank.,2025-05-27,2025-02-12,Promoción,False
5112,6833,Evento Red,Consumer campaign listen detail green ask according.,2025-03-03,2025-06-24,Torneo,False
5113,3505,Evento Deep,Share while degree fast west.,2025-05-21,2025-05-08,Torneo,False
5114,2172,Evento Nearly,Professor role fear statement include.,2025-01-10,2025-06-13,Torneo,False
5115,1166,Evento Behavior,Rich so lose describe pretty.,2025-03-16,2025-05-27,Torneo,True
5116,12553,Evento Kitchen,Manage over make wear.,2025-04-25,2025-06-10,Torneo,False
5117,6312,Evento Food,Father pattern budget relate always full number consider.,2025-04-24,2025-05-04,Torneo,False
5118,13416,Evento Institution,Statement your establish.,2025-01-27,2025-02-27,Torneo,True
5119,9229,Evento Walk,Yeah student person response.,2025-04-04,2025-03-07,Promoción,False
5120,13845,Evento Collection,Write result read data result remember office house.,2025-05-24,2025-06-07,Torneo,False
5121,6375,Evento Phone,Guy left young feeling author modern.,2025-02-17,2025-06-12,Torneo,True
5122,9530,Evento Senior,Attack laugh between.,2025-01-22,2025-05-11,Promoción,False
5123,13996,Evento This,Cup civil development American.,2025-01-05,2025-03-31,Promoción,True
5124,4899,Evento Give,End white well night.,2025-02-18,2025-02-25,Promoción,False
5125,9477,Evento About,Left people on sound major ground.,2025-01-28,2025-05-04,Torneo,True
5126,4222,Evento Billion,Beyond environment heart wife message science guy able.,2025-03-08,2025-05-04,Promoción,False
5127,3012,Evento Brother,Score across around.,2025-05-24,2025-05-23,Torneo,True
5128,11714,Evento Thousand,Particular water indeed security simple Mrs like.,2025-04-27,2025-02-07,Promoción,False
5129,7075,Evento Trouble,Green teach society summer modern laugh majority.,2025-05-13,2025-01-26,Torneo,False
5130,1774,Evento State,Recognize because rich fight.,2025-04-04,2025-01-03,Promoción,False
5131,1501,Evento Institution,Goal whether check everything question near message.,2025-02-26,2025-06-12,Torneo,False
5132,7288,Evento High,Ready contain expect person.,2025-06-23,2025-04-20,Promoción,False
5133,4693,Evento Point,Show trade eight quickly law.,2025-03-08,2025-03-17,Torneo,True
5134,3325,Evento Language,New matter present add law company girl.,2025-04-11,2025-02-02,Promoción,True
5135,17,Evento Art,It partner practice change total thus.,2025-05-04,2025-02-02,Torneo,True
5136,3929,Evento Minute,Myself measure trial hand.,2025-04-24,2025-03-06,Torneo,False
5137,1511,Evento Base,How too opportunity Congress.,2025-05-21,2025-03-06,Promoción,True
5138,5660,Evento College,There safe foreign some from keep.,2025-04-13,2025-05-06,Promoción,False
5139,7987,Evento Oil,Themselves ago financial.,2025-06-25,2025-02-08,Torneo,False
5140,4608,Evento Recognize,Rate employee single still degree center draw.,2025-06-19,2025-03-12,Torneo,False
5141,3889,Evento Bad,Situation energy hope growth billion budget hand.,2025-01-30,2025-02-15,Promoción,True
5142,9892,Evento Music,Clearly move site.,2025-05-01,2025-06-19,Torneo,True
5143,8717,Evento People,Doctor again place you clearly wait me never.,2025-02-10,2025-01-01,Promoción,False
5144,2459,Evento Safe,Marriage now manager southern none commercial.,2025-06-02,2025-03-17,Torneo,False
5145,9784,Evento Already,Institution although enter identify beautiful home.,2025-03-12,2025-04-01,Promoción,False
5146,7324,Evento Sign,Interview air look.,2025-01-18,2025-01-21,Torneo,False
5147,2309,Evento Degree,Challenge fly security natural attorney clear hard.,2025-01-12,2025-03-26,Torneo,False
5148,8078,Evento House,Owner half various hot.,2025-03-30,2025-06-06,Torneo,False
5149,3564,Evento Education,Big run catch.,2025-03-08,2025-03-03,Torneo,True
5150,5203,Evento Ten,Herself meet article little thus job.,2025-03-05,2025-04-25,Promoción,False
5151,11139,Evento Whatever,Lose time black use budget end.,2025-03-11,2025-02-11,Torneo,True
5152,3345,Evento Bad,Available former above.,2025-04-20,2025-05-21,Promoción,True
5153,2076,Evento Pay,Technology special relationship hold.,2025-06-02,2025-06-19,Promoción,False
5154,4916,Evento Add,Fill however small.,2025-04-14,2025-01-23,Torneo,False
5155,12911,Evento Picture,Reason all hot I leader serve back.,2025-04-30,2025-03-31,Promoción,True
5156,9736,Evento Thank,Store baby back will hold development.,2025-01-24,2025-03-27,Promoción,True
5157,11409,Evento Maybe,Until consider air certainly image president example.,2025-06-30,2025-06-20,Promoción,False
5158,6370,Evento Film,Test available may perhaps area interesting mind.,2025-05-25,2025-05-31,Torneo,True
5159,12386,Evento Treatment,Store life may when spring work.,2025-06-18,2025-03-13,Torneo,True
5160,1751,Evento Reveal,Number feel see evening old region.,2025-04-09,2025-02-27,Promoción,True
5161,1020,Evento Yourself,Once occur test sell though task project.,2025-06-19,2025-06-26,Torneo,False
5162,6110,Evento Big,Charge security consider apply above.,2025-06-25,2025-05-16,Promoción,False
5163,9327,Evento Grow,Yet scene compare lawyer talk six.,2025-03-03,2025-01-18,Promoción,False
5164,13730,Evento Trade,Project deal discover north.,2025-01-18,2025-05-06,Torneo,False
5165,1135,Evento War,Sound stay improve recently.,2025-05-16,2025-04-21,Promoción,False
5166,14849,Evento Leg,Process economy forward pay hard perform writer.,2025-02-06,2025-06-01,Torneo,True
5167,4107,Evento Four,Apply religious cup price.,2025-03-02,2025-04-23,Promoción,False
5168,1486,Evento Even,Thought book near bad strong ground.,2025-06-11,2025-06-24,Promoción,False
5169,7554,Evento Win,While cost heart watch organization night cell.,2025-06-10,2025-06-24,Promoción,False
5170,9464,Evento Everybody,Finish hotel guy glass.,2025-06-26,2025-01-23,Promoción,False
5171,7350,Evento Today,Partner there site explain.,2025-03-03,2025-02-28,Promoción,True
5172,12895,Evento Whole,Play east common eye.,2025-03-21,2025-02-18,Torneo,True
5173,10941,Evento Tax,Argue support save conference law fund.,2025-01-22,2025-03-17,Torneo,True
5174,11176,Evento Court,Raise strong third appear big party strategy sing.,2025-03-30,2025-03-21,Promoción,False
5175,6481,Evento Arm,Accept win wrong other message season unit husband.,2025-03-20,2025-06-15,Promoción,True
5176,1751,Evento Power,Finally area rate small for rate receive tax.,2025-03-29,2025-05-24,Torneo,False
5177,5345,Evento Main,Item book final between.,2025-01-17,2025-06-22,Torneo,False
5178,10122,Evento Source,Member so remain country.,2025-05-01,2025-03-13,Promoción,True
5179,10631,Evento Article,Choice between allow.,2025-04-17,2025-01-23,Promoción,True
5180,10072,Evento Night,Decide according tough event factor him run.,2025-06-25,2025-04-16,Torneo,False
5181,4591,Evento Build,Or that off food stock hundred create use.,2025-01-31,2025-03-15,Torneo,True
5182,9910,Evento Rule,During door huge compare rock nor finish.,2025-01-17,2025-04-03,Promoción,False
5183,12763,Evento Until,Establish rule fall south crime stand.,2025-02-22,2025-03-23,Torneo,True
5184,2511,Evento Others,Since about adult production cold imagine respond.,2025-02-27,2025-01-28,Promoción,False
5185,2104,Evento Improve,Spring guess anyone after because wide article.,2025-05-02,2025-02-09,Promoción,True
5186,14455,Evento Law,Final college realize short plant degree.,2025-02-08,2025-01-11,Promoción,False
5187,13763,Evento Every,Story commercial service design range example black.,2025-01-29,2025-04-27,Torneo,False
5188,7659,Evento Arrive,Baby building child light.,2025-05-23,2025-01-23,Promoción,False
5189,10219,Evento Each,Section whose agree.,2025-01-23,2025-01-10,Promoción,True
5190,9511,Evento Should,Inside economic military hope customer country pressure all.,2025-03-28,2025-03-28,Promoción,False
5191,14986,Evento Stage,Expect wait watch.,2025-05-14,2025-05-14,Torneo,True
5192,13727,Evento Civil,Require four produce southern show hear certain.,2025-06-12,2025-06-20,Torneo,True
5193,1679,Evento All,Finally manage teacher fill chair might hit responsibility.,2025-03-09,2025-02-15,Torneo,False
5194,8123,Evento Old,Of bag meeting item.,2025-03-23,2025-01-17,Promoción,True
5195,13664,Evento Allow,Officer hand clearly whatever record idea.,2025-03-07,2025-02-26,Promoción,False
5196,1667,Evento Write,Detail head news plan decide free practice.,2025-01-05,2025-01-05,Promoción,True
5197,11428,Evento Difficult,Many almost that painting experience nature.,2025-01-08,2025-02-08,Torneo,True
5198,13814,Evento Later,Few than admit happy be.,2025-06-09,2025-03-10,Torneo,False
5199,7073,Evento Economy,His evening phone family area vote project interest.,2025-02-26,2025-04-26,Promoción,True
5200,1424,Evento Hold,These game single raise.,2025-03-03,2025-01-28,Torneo,False
5201,8426,Evento Exactly,Its his truth necessary commercial later.,2025-05-22,2025-05-31,Torneo,False
5202,13462,Evento Really,Difference sport cold let he clear.,2025-03-17,2025-02-09,Promoción,True
5203,3113,Evento Can,Eight thought decide age once surface he.,2025-03-07,2025-03-31,Promoción,True
5204,10313,Evento Opportunity,Over effort series question.,2025-02-15,2025-03-08,Promoción,True
5205,4706,Evento Suffer,Professor population cell on company just experience.,2025-05-24,2025-06-11,Torneo,False
5206,6072,Evento It,Vote lot green toward I final indicate sister.,2025-01-14,2025-01-24,Promoción,True
5207,1308,Evento Lead,Offer point tough carry human laugh.,2025-05-08,2025-03-22,Torneo,False
5208,3500,Evento Who,Value difference attack remember people because cell early.,2025-06-06,2025-05-10,Promoción,True
5209,6938,Evento It,Analysis class ground fill president spend week skin.,2025-01-10,2025-03-14,Torneo,True
5210,14058,Evento Tv,Room sound cup particularly half sign decision.,2025-02-03,2025-02-06,Torneo,False
5211,12359,Evento Red,Near participant trade us religious act back.,2025-04-17,2025-01-05,Torneo,False
5212,1528,Evento Keep,Wonder general identify course.,2025-01-30,2025-01-14,Torneo,True
5213,10673,Evento Yeah,Finish speech who practice let second make choice.,2025-05-28,2025-04-01,Promoción,True
5214,993,Evento Establish,Fact picture require management rule author table make.,2025-02-22,2025-05-21,Torneo,True
5215,11639,Evento Choose,Team leader sound professor alone.,2025-03-26,2025-05-03,Torneo,False
5216,7345,Evento Back,Even environment seem cause response back.,2025-02-07,2025-05-03,Promoción,True
5217,7493,Evento Spend,Actually front discuss.,2025-03-02,2025-06-17,Torneo,True
5218,1898,Evento Detail,Building feel light campaign support piece.,2025-05-02,2025-03-24,Promoción,False
5219,14833,Evento Career,Kind industry spend hour rather available.,2025-02-13,2025-04-16,Torneo,True
5220,14209,Evento Remember,Father possible forget radio hold certainly generation.,2025-02-17,2025-05-12,Promoción,True
5221,6211,Evento Admit,Never senior ahead small third do make.,2025-04-24,2025-02-12,Torneo,False
5222,7518,Evento Feel,Data election throw remember example room.,2025-03-05,2025-04-27,Promoción,True
5223,7931,Evento Personal,Weight program whether.,2025-03-03,2025-05-29,Torneo,True
5224,7968,Evento Ok,Beautiful value long.,2025-02-18,2025-02-11,Torneo,False
5225,4493,Evento While,But chance with ball let late seat.,2025-06-18,2025-02-27,Promoción,True
5226,3332,Evento Base,Yourself inside key that project ask.,2025-01-19,2025-04-17,Torneo,False
5227,521,Evento Capital,If require much rest away husband report child.,2025-06-03,2025-03-07,Promoción,True
5228,11379,Evento Spend,Hotel explain continue growth second again base hold.,2025-06-27,2025-02-18,Promoción,True
5229,13790,Evento Material,Certain here true north low director allow.,2025-02-16,2025-03-01,Promoción,False
5230,2466,Evento Already,Together likely control foot.,2025-02-20,2025-03-21,Promoción,True
5231,3532,Evento Effort,Try understand around.,2025-04-20,2025-03-25,Torneo,False
5232,9863,Evento Recently,Consumer so pattern brother.,2025-03-24,2025-03-23,Torneo,False
5233,9474,Evento Million,Learn seem develop test list.,2025-01-27,2025-04-16,Promoción,True
5234,10259,Evento Service,Occur address color.,2025-05-15,2025-06-13,Torneo,True
5235,10173,Evento Season,Manage safe hair fund result thing.,2025-03-13,2025-03-24,Torneo,False
5236,7603,Evento Sort,Right line budget at name throw.,2025-06-06,2025-01-18,Promoción,True
5237,11462,Evento Significant,Other fund generation imagine especially international contain.,2025-02-04,2025-04-10,Torneo,True
5238,3368,Evento Admit,Together suddenly discuss determine low for.,2025-06-22,2025-01-14,Torneo,False
5239,13656,Evento Capital,Operation draw table appear newspaper listen.,2025-02-21,2025-03-07,Promoción,False
5240,4846,Evento Ask,Kitchen result others lawyer.,2025-02-06,2025-01-14,Promoción,False
5241,6034,Evento Fly,You director pressure one source who.,2025-05-29,2025-02-13,Torneo,True
5242,13432,Evento Area,Agreement today certain nation.,2025-04-01,2025-05-11,Promoción,False
5243,9031,Evento Month,Everything back religious want.,2025-04-28,2025-02-02,Promoción,False
5244,6891,Evento Case,Common pick white fight.,2025-03-17,2025-01-03,Promoción,True
5245,8578,Evento Throughout,Word field protect quality decade must art.,2025-01-13,2025-05-13,Promoción,True
5246,14421,Evento Positive,Large which recognize reflect think.,2025-03-31,2025-05-08,Promoción,False
5247,3991,Evento News,For make plant relate own easy why.,2025-02-25,2025-04-15,Torneo,True
5248,10742,Evento Work,Rich see soldier allow across base.,2025-04-15,2025-02-25,Promoción,False
5249,5036,Evento Radio,Professional none land look another.,2025-01-11,2025-03-10,Promoción,True
5250,14010,Evento White,Glass half around head.,2025-04-25,2025-04-03,Promoción,False
5251,9533,Evento Lead,Source audience up technology begin model.,2025-03-05,2025-05-13,Torneo,False
5252,9633,Evento Rather,Her yeah research service every decision strong.,2025-05-16,2025-05-16,Torneo,False
5253,14509,Evento Your,Spend data between recently space.,2025-05-02,2025-06-21,Torneo,True
5254,10800,Evento Cultural,Place show us your American protect reveal car.,2025-05-04,2025-04-30,Promoción,True
5255,3688,Evento Ok,Money hear picture glass doctor raise.,2025-03-30,2025-01-16,Torneo,False
5256,4497,Evento Activity,Develop west Mrs perform rest top process.,2025-04-06,2025-04-30,Promoción,True
5257,12270,Evento Understand,Meet democratic exist reach wrong last.,2025-06-01,2025-05-19,Torneo,False
5258,2505,Evento Letter,Show boy owner present.,2025-06-27,2025-03-05,Promoción,False
5259,14478,Evento Oil,Your arrive direction tax skill.,2025-05-11,2025-05-07,Torneo,False
5260,3274,Evento Create,Fund argue foreign fine contain whatever four.,2025-06-15,2025-02-07,Torneo,False
5261,6754,Evento Unit,Home wonder national.,2025-04-04,2025-02-11,Promoción,True
5262,14150,Evento Real,Walk people rather baby ability first partner.,2025-05-29,2025-02-11,Torneo,True
5263,14672,Evento Understand,Measure since traditional could.,2025-02-12,2025-03-14,Promoción,False
5264,12579,Evento Represent,Your well before son.,2025-03-31,2025-05-08,Torneo,False
5265,13640,Evento Gun,Word lay could.,2025-03-14,2025-01-28,Promoción,True
5266,2338,Evento Catch,Between five similar agree with mother.,2025-01-23,2025-01-24,Torneo,False
5267,832,Evento Carry,Open may great what size wall purpose.,2025-06-18,2025-02-24,Promoción,True
5268,5227,Evento Town,Within mean task per though by.,2025-02-05,2025-04-07,Promoción,True
5269,11805,Evento Positive,Idea include whole trial learn consider.,2025-05-04,2025-01-06,Torneo,False
5270,12636,Evento Red,Out young defense.,2025-03-19,2025-04-21,Promoción,False
5271,8504,Evento But,Available western candidate close different.,2025-03-30,2025-01-02,Torneo,False
5272,5801,Evento Test,Enter ground billion case police leave.,2025-06-11,2025-06-08,Promoción,True
5273,10718,Evento Nature,Deal grow individual along.,2025-05-12,2025-05-29,Promoción,False
5274,1154,Evento And,Into clear eight mother collection say.,2025-04-07,2025-06-11,Torneo,True
5275,9704,Evento Become,Share between economic recognize bill information develop.,2025-04-22,2025-05-04,Promoción,False
5276,14052,Evento Actually,Daughter ahead attorney guy.,2025-01-10,2025-06-21,Torneo,True
5277,13442,Evento Accept,Return cold personal physical wind.,2025-01-24,2025-04-27,Torneo,False
5278,6218,Evento Position,Religious federal total last ability Mrs.,2025-05-24,2025-06-26,Promoción,True
5279,7016,Evento Foreign,Never for control huge present voice.,2025-03-21,2025-02-10,Torneo,True
5280,13222,Evento Idea,Sea suggest center.,2025-02-03,2025-05-16,Promoción,True
5281,2081,Evento Down,Past including close public meet so.,2025-02-18,2025-02-21,Torneo,True
5282,7919,Evento Movement,Reduce job until small interest easy.,2025-02-05,2025-04-28,Promoción,False
5283,2334,Evento According,Finally treatment too billion police.,2025-06-28,2025-04-27,Promoción,False
