id_evento,id_videojuego,nombre,descripcion,fecha_inicio,fecha_fin,tipo,activo
637,57,Evento Debate,Throw Democrat environmental heavy.,2025-02-26,2025-06-13,Promoción,True
638,722,Evento Spend,Local manager crime reveal religious loss rather identify.,2025-01-31,2025-06-22,Promoción,True
639,888,Evento Environmental,Million compare mission everything goal picture whatever.,2025-05-16,2025-03-19,Promoción,True
640,991,Evento Long,Argue some full.,2025-05-29,2025-06-28,Promoción,False
641,26,Evento Single,Final couple security hard.,2025-02-02,2025-06-27,Promoción,False
642,269,Evento Maybe,Both again free lawyer off left.,2025-02-07,2025-06-13,Torneo,True
643,959,Evento Democratic,Business eat economic three computer statement.,2025-02-09,2025-06-20,Torneo,True
644,1278,Evento Also,Experience around environment nearly new old song.,2025-05-13,2025-05-05,Promoción,True
645,132,Evento Type,Generation federal politics allow third seven she.,2025-06-13,2025-03-15,Promoción,True
646,684,Evento Accept,Laugh expert worker buy.,2025-05-05,2025-01-20,Promoción,True
647,375,Evento Travel,Hair everybody paper.,2025-03-17,2025-02-18,Promoción,False
648,234,Evento Last,Movement large career question leader law song.,2025-05-15,2025-03-17,Promoción,True
649,1421,Evento Officer,My friend have billion environmental though town.,2025-03-09,2025-06-01,Torneo,True
650,718,Evento Say,Ground interesting movie actually want road style.,2025-05-12,2025-01-11,Torneo,True
651,1306,Evento Effort,Cover lay trip sound state money father.,2025-06-18,2025-03-30,Promoción,False
652,962,Evento Allow,Two month kind another sometimes author guess.,2025-03-02,2025-05-16,Promoción,True
653,1190,Evento Quite,Former scientist ever.,2025-04-11,2025-03-25,Promoción,True
654,887,Evento Actually,Store against American ok store through place federal.,2025-04-12,2025-02-05,Promoción,False
655,1142,Evento Police,Land realize Mrs suggest model.,2025-03-15,2025-03-24,Torneo,False
656,1102,Evento Support,For dark consider gun.,2025-03-29,2025-02-28,Promoción,True
657,778,Evento Five,Exactly security across medical language behind religious.,2025-02-08,2025-05-14,Promoción,True
658,704,Evento According,Look seek spend investment significant increase few.,2025-06-13,2025-06-23,Promoción,False
659,646,Evento Evening,Lose attack city call.,2025-02-28,2025-05-20,Promoción,False
660,1266,Evento Of,Could series article so unit growth still.,2025-06-30,2025-04-13,Promoción,False
661,1004,Evento Research,Service dream necessary.,2025-04-16,2025-02-13,Torneo,True
662,495,Evento Office,Enough else point painting probably room.,2025-01-17,2025-05-01,Promoción,False
663,438,Evento There,Leg future ground doctor light involve night.,2025-05-25,2025-05-03,Torneo,False
664,471,Evento Own,Group ability follow chair evidence.,2025-04-09,2025-05-18,Promoción,True
665,344,Evento Church,Light sing feel fast phone according order.,2025-05-10,2025-03-11,Torneo,False
666,424,Evento Position,Floor during option end hundred.,2025-06-11,2025-04-17,Promoción,False
667,309,Evento No,Player enjoy probably road will western door chance.,2025-04-06,2025-02-17,Promoción,True
668,807,Evento Particular,Appear crime need wrong perform.,2025-06-12,2025-04-29,Torneo,False
669,365,Evento Gas,Pull administration head.,2025-06-06,2025-05-01,Torneo,True
670,523,Evento Likely,Impact like head herself hour by effort.,2025-06-29,2025-03-04,Promoción,True
671,686,Evento Black,Interesting discuss mention any.,2025-03-25,2025-06-25,Promoción,True
672,63,Evento Step,Drug knowledge learn American only these.,2025-06-11,2025-05-29,Promoción,True
673,344,Evento Popular,Different into word end these stuff stock.,2025-02-10,2025-05-19,Promoción,False
674,1005,Evento Ok,Oil daughter factor source avoid.,2025-06-25,2025-06-20,Torneo,True
675,982,Evento Interesting,Image manage amount whether history well sense.,2025-06-02,2025-01-03,Promoción,True
676,937,Evento Culture,Worker once mind.,2025-06-22,2025-03-20,Torneo,False
677,604,Evento Evidence,Century this recent room.,2025-03-29,2025-03-01,Torneo,True
678,488,Evento Listen,Himself main phone education event reduce fast.,2025-03-24,2025-02-19,Promoción,False
679,608,Evento Economy,Price myself box.,2025-01-15,2025-03-12,Torneo,True
680,278,Evento Tend,Significant send personal actually may guess.,2025-01-30,2025-01-28,Torneo,True
681,993,Evento Police,Include everybody friend senior central story.,2025-03-30,2025-04-03,Promoción,False
682,1348,Evento Strategy,Fish ready report after country force trial professor.,2025-01-21,2025-05-08,Promoción,False
683,1069,Evento Network,Material technology us here include approach man their.,2025-01-23,2025-04-10,Promoción,True
684,879,Evento Reality,Day every most ask report lawyer pressure create.,2025-05-16,2025-06-25,Promoción,False
685,343,Evento Back,Wear participant her in.,2025-04-12,2025-02-12,Torneo,False
686,69,Evento Threat,Describe figure book international.,2025-05-04,2025-06-28,Promoción,True
687,239,Evento South,Recent opportunity three option.,2025-03-01,2025-06-06,Promoción,False
688,193,Evento Hundred,Operation agent fact director.,2025-02-05,2025-06-04,Promoción,False
689,419,Evento Arrive,Middle visit billion after our coach.,2025-06-15,2025-06-24,Torneo,False
690,1073,Evento Model,Maintain TV camera do such.,2025-04-29,2025-03-28,Promoción,True
691,424,Evento Free,Morning during picture reflect property race.,2025-05-18,2025-03-01,Promoción,True
692,471,Evento Who,Take modern sea.,2025-02-27,2025-01-04,Torneo,False
693,1367,Evento Charge,Table however better health movement small itself.,2025-06-27,2025-04-09,Promoción,False
694,1006,Evento Full,Create push job beat admit.,2025-03-07,2025-03-03,Torneo,True
695,1163,Evento Color,Experience end itself throughout including never.,2025-01-21,2025-01-19,Torneo,False
696,1049,Evento Avoid,Piece doctor focus attention artist.,2025-05-29,2025-01-18,Torneo,True
697,1365,Evento Along,He his common.,2025-05-11,2025-05-24,Torneo,False
698,1335,Evento Dog,Because laugh however individual natural.,2025-03-01,2025-03-30,Torneo,True
699,768,Evento Last,Development woman everyone.,2025-03-06,2025-06-18,Promoción,False
700,45,Evento Stand,First rock culture two scene sing available candidate.,2025-05-16,2025-03-23,Torneo,False
701,570,Evento Data,Responsibility red style bad personal.,2025-06-12,2025-06-28,Torneo,False
702,24,Evento Style,Plant property sing across environment.,2025-05-07,2025-06-16,Torneo,True
703,1397,Evento Enough,Own teacher nation history student call through.,2025-04-10,2025-06-24,Torneo,True
704,16,Evento Appear,Carry meeting may especially describe left tough.,2025-06-04,2025-03-12,Promoción,True
705,830,Evento Fund,Popular space song mention.,2025-05-13,2025-06-02,Torneo,True
706,595,Evento Section,Call start open mother husband maintain.,2025-03-14,2025-04-01,Promoción,False
707,1058,Evento Nor,Own among continue impact court son.,2025-04-06,2025-02-09,Promoción,False
708,421,Evento Toward,Strong exist son finish before professor consumer.,2025-02-15,2025-03-05,Torneo,True
709,428,Evento Chair,Summer kind report now image style.,2025-05-20,2025-06-18,Promoción,True
710,1214,Evento Area,Mr politics nature.,2025-05-17,2025-05-19,Torneo,False
711,409,Evento Believe,Be whom research.,2025-03-23,2025-04-23,Torneo,True
712,1233,Evento Question,Picture Congress plan thus thought marriage.,2025-06-17,2025-01-05,Torneo,True
713,1038,Evento State,Eight our mouth five director.,2025-02-14,2025-01-24,Torneo,False
714,627,Evento Arm,Scientist deal figure investment bag break style.,2025-05-18,2025-05-04,Torneo,True
715,1404,Evento Parent,Deep peace fear heavy next.,2025-06-25,2025-02-09,Torneo,True
716,1316,Evento Charge,Age specific cut could.,2025-04-16,2025-06-26,Promoción,True
717,981,Evento Religious,Husband eye significant.,2025-04-24,2025-01-07,Torneo,False
718,605,Evento Cost,Central situation already ahead able west politics.,2025-04-10,2025-02-19,Torneo,True
719,279,Evento Sometimes,Who age boy high.,2025-04-11,2025-01-29,Promoción,True
720,398,Evento There,Listen challenge side establish bag strong.,2025-04-04,2025-02-16,Torneo,True
721,852,Evento Defense,Over development off social car really stage leg.,2025-03-21,2025-05-01,Promoción,False
722,104,Evento Thus,Seem TV success another catch church.,2025-06-09,2025-06-18,Promoción,False
723,142,Evento Five,Reduce production especially require next home.,2025-05-26,2025-01-07,Promoción,False
724,887,Evento Theory,Stay defense yourself.,2025-01-11,2025-03-18,Promoción,True
725,1351,Evento Man,Use style play north husband.,2025-05-15,2025-03-01,Promoción,False
726,1164,Evento Level,But continue control different try hospital against.,2025-06-30,2025-02-17,Torneo,False
727,257,Evento One,Group here bit buy.,2025-04-09,2025-03-25,Promoción,True
728,1187,Evento Bank,Population soldier detail.,2025-02-22,2025-05-15,Promoción,True
729,688,Evento Seek,Yet hair huge maybe perform chance.,2025-02-14,2025-01-07,Promoción,False
730,49,Evento Whose,Much form sort surface someone.,2025-02-20,2025-02-23,Torneo,True
731,769,Evento Sit,Add painting happen cold marriage pick.,2025-06-11,2025-02-08,Torneo,False
732,1170,Evento Nearly,Worker discuss direction turn.,2025-04-09,2025-04-13,Promoción,True
733,986,Evento Within,Whose produce game himself large thousand hospital within.,2025-04-20,2025-06-12,Torneo,True
734,406,Evento Treatment,Word yard truth hard enjoy.,2025-04-02,2025-04-09,Torneo,True
735,1044,Evento College,Material enter long husband.,2025-03-22,2025-05-07,Torneo,True
736,1482,Evento State,Guy hot of doctor cold recognize next.,2025-03-02,2025-03-19,Torneo,True
737,560,Evento Different,Suggest my question kind.,2025-04-29,2025-04-27,Promoción,True
738,600,Evento Anyone,Certain task want protect right couple last.,2025-05-20,2025-01-09,Torneo,True
739,786,Evento Pretty,Sister professor among blood name build technology above.,2025-05-26,2025-03-12,Torneo,False
740,30,Evento Senior,President game head participant contain left.,2025-01-29,2025-01-10,Promoción,False
741,387,Evento Authority,Form stay sort fight think middle more gun.,2025-03-02,2025-01-28,Torneo,False
742,1166,Evento System,Expect democratic hope will prepare mind wonder writer.,2025-02-28,2025-06-20,Promoción,False
743,1219,Evento Deep,Partner card light successful main method because.,2025-04-22,2025-04-27,Torneo,True
744,610,Evento Daughter,This memory gun next site particular.,2025-03-16,2025-03-08,Torneo,True
745,613,Evento Part,Race source risk seem can discover bed PM.,2025-03-01,2025-01-19,Promoción,False
746,1171,Evento Trade,Young car design.,2025-01-07,2025-03-03,Torneo,False
747,1,Evento Often,Market fall suddenly employee.,2025-04-10,2025-03-07,Torneo,True
748,308,Evento Some,Condition keep brother thought career concern.,2025-03-16,2025-05-30,Promoción,True
749,601,Evento Glass,Reflect identify listen what summer.,2025-02-27,2025-04-10,Torneo,False
750,2,Evento Realize,Beautiful wrong choice detail again.,2025-04-05,2025-04-20,Promoción,False
751,866,Evento Seem,Image money world nothing full yes.,2025-03-28,2025-03-24,Torneo,True
752,784,Evento Old,Challenge direction together popular.,2025-01-01,2025-03-05,Torneo,False
753,1008,Evento Product,Over keep sign he expert central particular.,2025-03-24,2025-02-03,Promoción,True
754,489,Evento Design,What leader minute friend material ability event.,2025-04-25,2025-03-09,Torneo,True
755,653,Evento Travel,Door people describe worry cover leave.,2025-03-27,2025-06-26,Promoción,False
756,1120,Evento Radio,Involve garden choice enjoy.,2025-01-29,2025-05-24,Promoción,False
757,665,Evento Open,Power population trip condition oil north.,2025-03-12,2025-01-21,Torneo,True
758,895,Evento Part,Seek why enough blue these agency.,2025-06-24,2025-06-15,Promoción,False
759,433,Evento Great,Door remember manage night.,2025-05-12,2025-05-22,Promoción,True
760,67,Evento Along,Admit lose hour.,2025-06-18,2025-04-25,Torneo,True
761,190,Evento Weight,Cold develop class much worker.,2025-06-13,2025-06-09,Torneo,False
762,272,Evento Right,National than series piece beyond total.,2025-06-11,2025-06-02,Torneo,False
763,382,Evento College,Use treat perform recognize.,2025-02-28,2025-06-27,Promoción,False
764,948,Evento Little,Continue senior political total participant.,2025-01-11,2025-02-04,Torneo,False
765,187,Evento Left,Pass against possible reach road.,2025-06-13,2025-05-15,Promoción,True
766,1301,Evento Kid,Central great including nature recognize century these.,2025-01-17,2025-02-05,Promoción,False
767,1362,Evento Try,Go first material then quality bad.,2025-02-09,2025-02-16,Promoción,False
768,1258,Evento Last,Wide season fast machine finally.,2025-05-15,2025-04-26,Promoción,True
769,935,Evento Candidate,Choice expert available book around court discover.,2025-02-17,2025-03-22,Promoción,True
770,1158,Evento Attorney,Wrong news address while threat east.,2025-06-17,2025-06-10,Promoción,True
771,852,Evento Do,Left culture current throughout and treat.,2025-06-05,2025-04-01,Promoción,True
772,918,Evento Cell,Change consider home leader.,2025-06-07,2025-03-25,Promoción,False
773,1164,Evento Pick,Seek safe mouth discuss right among evening.,2025-04-23,2025-01-29,Promoción,True
774,387,Evento The,Finally reduce where environmental.,2025-06-16,2025-01-12,Promoción,False
775,142,Evento Different,Create remember husband.,2025-03-23,2025-03-17,Promoción,False
776,74,Evento Report,All difference window customer outside well pressure.,2025-01-31,2025-01-07,Promoción,False
777,1426,Evento Test,Page factor laugh.,2025-03-07,2025-04-11,Promoción,False
778,1384,Evento Hard,Deep call exist this.,2025-01-30,2025-02-15,Promoción,True
779,145,Evento Feel,Forget too mother book.,2025-02-25,2025-06-18,Torneo,False
780,505,Evento True,Agree month kind measure ago social.,2025-01-02,2025-03-15,Torneo,True
781,772,Evento Trade,Least point ball without difficult every.,2025-04-13,2025-01-07,Torneo,True
782,661,Evento To,Collection trouble family might.,2025-06-04,2025-01-24,Torneo,True
783,218,Evento Rich,Marriage fine soon chair tend strategy attorney.,2025-01-06,2025-04-04,Torneo,True
784,1099,Evento Admit,Kitchen speech five.,2025-04-22,2025-06-14,Torneo,False
785,1090,Evento President,Environmental near forward already child forget off.,2025-03-09,2025-05-03,Torneo,True
786,238,Evento Open,Past rate sense popular price act.,2025-05-26,2025-02-14,Torneo,False
787,105,Evento Better,Three already only agreement today toward suddenly guess.,2025-06-05,2025-01-04,Torneo,True
788,908,Evento Similar,Sound several choice.,2025-02-19,2025-02-01,Promoción,True
789,592,Evento Life,Ground charge drive role across receive.,2025-03-14,2025-05-18,Torneo,False
790,708,Evento Member,City build structure camera support entire.,2025-02-15,2025-02-11,Promoción,False
791,177,Evento Game,Audience in industry meet.,2025-05-25,2025-01-03,Torneo,False
792,53,Evento State,Place radio reduce international that discussion.,2025-06-24,2025-01-31,Torneo,True
793,1210,Evento Note,Much attention student once.,2025-03-19,2025-03-13,Promoción,False
794,920,Evento Especially,Young amount door day prevent issue.,2025-02-13,2025-02-06,Promoción,True
795,286,Evento Thought,Offer network him leg hold.,2025-02-09,2025-04-21,Torneo,False
796,522,Evento All,Six public as.,2025-01-05,2025-05-21,Promoción,True
797,385,Evento Professional,Hospital who property other spring.,2025-02-04,2025-01-01,Promoción,True
798,142,Evento Pass,Contain everything college themselves left during whole.,2025-05-16,2025-02-21,Torneo,False
799,416,Evento Case,Their subject rate yeah owner.,2025-03-03,2025-06-17,Promoción,False
800,1350,Evento Road,Say bed every option.,2025-02-17,2025-04-04,Promoción,True
801,1188,Evento Short,Style research enter office financial standard.,2025-03-23,2025-05-30,Promoción,True
802,67,Evento Around,Camera tend building kitchen become scene understand product.,2025-04-14,2025-03-13,Torneo,False
803,1016,Evento With,Miss ground money me.,2025-01-12,2025-06-16,Promoción,True
804,1154,Evento Record,Bill issue land want put physical.,2025-04-16,2025-06-05,Promoción,False
805,296,Evento Parent,Activity me cause happy someone.,2025-01-15,2025-02-23,Torneo,False
806,1405,Evento Add,Soon ten space include foreign.,2025-06-07,2025-04-08,Torneo,False
807,961,Evento Happen,Meeting entire question foreign star.,2025-06-01,2025-05-03,Promoción,True
808,1351,Evento Loss,Such will letter country involve language alone.,2025-04-18,2025-05-23,Promoción,False
809,625,Evento Factor,Goal fish staff.,2025-05-23,2025-03-28,Torneo,True
810,1089,Evento Life,Interest bring support alone consider bed.,2025-02-16,2025-03-15,Promoción,True
811,684,Evento Sell,Indicate military senior which policy contain less.,2025-06-27,2025-06-10,Torneo,True
812,944,Evento When,Relationship tend tax check say.,2025-01-26,2025-06-15,Torneo,True
813,474,Evento Red,Notice state not type.,2025-06-16,2025-05-07,Promoción,True
814,961,Evento Course,Green bar play democratic quickly between discover short.,2025-02-27,2025-05-29,Promoción,False
815,760,Evento Direction,Maybe traditional address evening.,2025-04-19,2025-06-07,Torneo,False
816,890,Evento Employee,Toward box radio.,2025-03-30,2025-06-12,Promoción,True
817,1010,Evento Anything,Common before maintain respond.,2025-01-29,2025-02-01,Torneo,True
818,500,Evento Town,Hair we order moment organization.,2025-02-24,2025-01-19,Torneo,True
819,99,Evento Continue,Social item around college part than performance.,2025-04-29,2025-06-29,Promoción,True
820,854,Evento Meeting,Human week ability huge race attorney.,2025-04-19,2025-05-17,Promoción,False
821,1465,Evento Direction,Message next good difficult those whose.,2025-04-12,2025-05-19,Promoción,True
822,192,Evento Section,Cover question method couple nice financial prepare.,2025-05-31,2025-05-08,Promoción,False
823,291,Evento Board,Cold fear here right coach true.,2025-04-04,2025-06-09,Promoción,True
824,12,Evento Character,Show some rich camera mean level true however.,2025-01-31,2025-05-06,Torneo,False
825,981,Evento Season,Manager fill voice popular compare.,2025-01-14,2025-04-15,Torneo,False
826,432,Evento Town,Pattern animal have.,2025-03-23,2025-05-03,Torneo,False
827,1251,Evento College,Force find according talk.,2025-03-09,2025-05-20,Torneo,True
828,1226,Evento Enjoy,Direction general news special also foot democratic.,2025-03-28,2025-02-10,Promoción,True
829,152,Evento Movement,Yes beautiful worry thousand region view.,2025-03-02,2025-06-10,Torneo,True
830,648,Evento Parent,Serious always once leave everything break.,2025-02-23,2025-02-21,Promoción,True
831,864,Evento Car,Unit white occur level trial.,2025-06-09,2025-04-07,Promoción,False
832,680,Evento May,Discussion responsibility list require.,2025-03-12,2025-06-24,Promoción,True
833,169,Evento Return,Center place win paper.,2025-02-04,2025-01-01,Torneo,True
834,853,Evento Fall,Authority clear someone bit shake deep wrong.,2025-02-05,2025-05-25,Promoción,True
835,1274,Evento Watch,Analysis success physical market raise.,2025-05-10,2025-05-23,Torneo,False
836,948,Evento Professor,Town goal great more heart any once product.,2025-03-06,2025-06-18,Promoción,True
837,1423,Evento Help,Type write analysis plant anything southern.,2025-02-14,2025-04-23,Promoción,False
838,645,Evento White,Fill audience heavy her most turn reduce.,2025-03-16,2025-02-22,Promoción,True
839,1033,Evento Either,Worker table allow notice.,2025-05-11,2025-04-05,Promoción,False
840,923,Evento Between,Late move item as.,2025-03-25,2025-06-17,Torneo,False
841,1457,Evento Themselves,However size baby car woman either.,2025-06-24,2025-01-24,Torneo,True
842,1334,Evento Live,Hear guess impact raise.,2025-02-18,2025-03-13,Promoción,True
843,727,Evento Born,Money catch space require born.,2025-02-03,2025-03-28,Torneo,False
844,716,Evento Issue,Pattern hope strong ball organization.,2025-03-21,2025-03-10,Promoción,False
845,288,Evento Our,Near final onto use.,2025-02-25,2025-05-16,Torneo,True
846,1439,Evento Full,Upon what science per assume short rest.,2025-05-05,2025-04-22,Promoción,True
847,701,Evento Certain,Despite back director eye production.,2025-01-19,2025-03-30,Promoción,True
848,1201,Evento Past,Health west democratic read.,2025-02-24,2025-02-20,Promoción,True
849,362,Evento Leader,Strategy speak agreement song chance when east.,2025-05-10,2025-01-04,Promoción,False
850,108,Evento Federal,Matter few production.,2025-03-16,2025-05-02,Torneo,True
851,261,Evento My,Could develop imagine week tend name.,2025-03-23,2025-02-08,Promoción,True
852,428,Evento Our,Student provide increase morning.,2025-03-08,2025-05-10,Torneo,True
853,352,Evento Reflect,Popular she wear much environmental.,2025-04-28,2025-06-30,Torneo,False
854,1290,Evento Church,Thus simply spend impact beat near.,2025-03-18,2025-04-08,Torneo,True
855,305,Evento Care,Generation final energy.,2025-06-12,2025-01-13,Torneo,False
856,425,Evento Begin,Like store move.,2025-01-23,2025-01-14,Torneo,True
857,566,Evento Democratic,Send could cut order impact.,2025-03-10,2025-03-25,Promoción,False
858,421,Evento Middle,How or nation treat.,2025-03-24,2025-03-22,Torneo,True
859,1178,Evento Interview,Act beat argue Democrat food son organization.,2025-02-27,2025-01-29,Promoción,False
860,897,Evento Nearly,Authority myself day piece service catch represent in.,2025-03-01,2025-01-15,Promoción,False
861,292,Evento Catch,Name yes word.,2025-01-20,2025-04-02,Promoción,False
862,1240,Evento Past,Method kind news enough for guy.,2025-03-27,2025-06-06,Torneo,True
863,495,Evento Center,Send southern skill certainly.,2025-02-13,2025-02-07,Torneo,True
864,826,Evento Court,Cut until art job.,2025-03-09,2025-05-20,Promoción,True
865,935,Evento Difficult,Kind protect agency company pattern seat.,2025-06-19,2025-06-16,Promoción,True
866,1464,Evento Sure,Product should throw operation.,2025-03-07,2025-06-09,Promoción,True
867,829,Evento Hit,Sort in within.,2025-05-22,2025-05-12,Torneo,False
868,613,Evento Business,Place address left central politics.,2025-02-26,2025-03-26,Torneo,False
869,1492,Evento Mouth,Mean or pick address.,2025-06-25,2025-03-11,Torneo,False
870,379,Evento Goal,Theory wrong whom although reflect build.,2025-03-28,2025-03-29,Promoción,True
871,125,Evento Together,Little feel any fall.,2025-01-12,2025-05-29,Promoción,True
872,311,Evento Senior,Difficult stay capital place.,2025-06-08,2025-05-26,Promoción,True
873,1430,Evento War,Page level agent anyone five animal together.,2025-06-19,2025-06-30,Promoción,False
874,1077,Evento Play,Sense glass claim increase teacher.,2025-03-13,2025-06-11,Torneo,False
875,1003,Evento Receive,Still talk then worry free but wide organization.,2025-01-12,2025-04-13,Torneo,False
876,1321,Evento Organization,Turn build traditional want.,2025-06-04,2025-01-22,Torneo,False
877,637,Evento Water,Always raise collection watch present blue.,2025-04-11,2025-06-05,Promoción,True
878,150,Evento Rise,Whose name center there itself.,2025-02-23,2025-04-04,Torneo,False
879,763,Evento Large,She couple mission today.,2025-06-04,2025-02-18,Promoción,True
880,103,Evento Million,Central writer kid very throughout.,2025-05-27,2025-06-10,Promoción,False
881,57,Evento Far,Indicate yard treat where explain product.,2025-04-25,2025-04-19,Promoción,False
882,1299,Evento Benefit,So theory method sea benefit last.,2025-05-28,2025-01-22,Promoción,True
883,41,Evento May,Fund total speak here those model.,2025-06-17,2025-05-05,Torneo,False
884,1441,Evento Many,Successful college anything mention ask.,2025-02-06,2025-06-10,Torneo,False
885,288,Evento Reduce,Including civil certainly respond dog man appear.,2025-06-11,2025-04-18,Torneo,True
886,1103,Evento Center,Room Mrs simply improve help such president.,2025-03-30,2025-02-27,Torneo,False
887,71,Evento Commercial,Look factor spring.,2025-06-11,2025-01-13,Promoción,False
888,403,Evento Wish,Seat administration effect fill true character.,2025-01-20,2025-03-25,Torneo,True
889,1488,Evento Series,With ever pass son care.,2025-01-04,2025-03-27,Torneo,True
890,75,Evento Start,Test ten discover model.,2025-01-11,2025-02-03,Promoción,False
891,525,Evento Skill,Page walk worker office conference military.,2025-05-18,2025-06-15,Torneo,False
892,799,Evento Final,Smile husband floor.,2025-04-01,2025-04-11,Torneo,True
893,633,Evento Especially,Field the star new certainly garden now.,2025-02-19,2025-03-31,Torneo,False
894,588,Evento Drive,Good treat somebody fly.,2025-02-04,2025-01-22,Promoción,False
895,247,Evento Understand,Yard win college gas happen commercial southern.,2025-03-21,2025-02-25,Promoción,True
896,372,Evento Garden,Fish seven evidence able rich race.,2025-01-31,2025-04-15,Promoción,True
897,1368,Evento Plant,Away produce occur indicate shake story national.,2025-01-20,2025-01-19,Torneo,True
898,1375,Evento Arm,Learn key not hear.,2025-06-21,2025-05-14,Promoción,True
899,1352,Evento Instead,Reflect glass Mr cut people.,2025-05-13,2025-02-27,Promoción,False
900,638,Evento Religious,Set away serious growth draw she after.,2025-03-21,2025-04-21,Torneo,True
901,271,Evento Development,Evidence for week goal.,2025-01-19,2025-05-29,Torneo,True
902,970,Evento Television,Reality high in.,2025-05-17,2025-01-28,Torneo,True
903,112,Evento Manage,Debate know work ask federal reflect over.,2025-06-18,2025-02-18,Promoción,True
904,155,Evento Page,Back region ready security place show hot once.,2025-01-31,2025-01-25,Promoción,False
905,696,Evento Performance,Fact compare themselves million include.,2025-03-16,2025-02-19,Promoción,False
906,731,Evento Spring,She in movie within bit food.,2025-05-20,2025-01-04,Torneo,True
907,97,Evento More,Coach until inside very position practice.,2025-01-20,2025-05-31,Promoción,True
908,801,Evento Pass,Along beat agency energy.,2025-03-13,2025-02-13,Torneo,True
909,767,Evento Note,Difference others respond money down coach institution.,2025-03-08,2025-02-07,Torneo,True
910,1268,Evento Agree,Bank red great finally.,2025-02-20,2025-05-21,Torneo,True
911,321,Evento World,Movement not look represent look baby.,2025-02-07,2025-01-18,Promoción,False
912,980,Evento Front,Hospital medical almost.,2025-05-06,2025-05-20,Promoción,True
913,920,Evento Feel,Agreement tree fine section around.,2025-02-04,2025-03-14,Promoción,False
914,385,Evento That,Kitchen PM share scientist especially against owner.,2025-01-13,2025-06-19,Torneo,True
915,1307,Evento Society,Argue account hand forget.,2025-01-12,2025-06-10,Torneo,True
916,319,Evento Too,Task bring get they ground news food.,2025-02-14,2025-06-22,Promoción,True
917,513,Evento Stop,Between each reach wonder rule discover read.,2025-02-15,2025-02-01,Torneo,True
918,188,Evento Memory,Card help issue issue social.,2025-01-25,2025-06-30,Promoción,True
919,803,Evento Board,Realize politics event allow level.,2025-03-25,2025-04-05,Promoción,True
920,686,Evento Region,Political wind model sign kitchen support spring matter.,2025-03-13,2025-06-04,Torneo,True
921,379,Evento Make,Hotel player collection economic doctor.,2025-06-14,2025-02-02,Promoción,True
922,281,Evento Tell,Own must industry figure pass.,2025-04-12,2025-01-09,Promoción,True
923,230,Evento Notice,Usually way start team prove role happy song.,2025-04-02,2025-05-18,Promoción,False
924,650,Evento Knowledge,Free national born item stay magazine skill.,2025-04-11,2025-05-11,Promoción,True
925,283,Evento Watch,Against week ago play development.,2025-04-08,2025-04-01,Torneo,True
926,794,Evento Hope,Particular late shake strategy another management.,2025-04-11,2025-03-15,Torneo,False
927,68,Evento Some,Four area sea military effort.,2025-05-12,2025-06-14,Torneo,False
928,1483,Evento Quality,Affect sea maybe contain.,2025-03-28,2025-01-26,Promoción,True
929,117,Evento Red,Body born she art president become.,2025-03-26,2025-01-09,Torneo,False
930,24,Evento Six,Agent music wall financial everyone.,2025-05-03,2025-05-11,Promoción,False
931,583,Evento Send,Family pressure hard executive difference.,2025-03-09,2025-06-29,Promoción,False
932,917,Evento Degree,High high whose glass place space site.,2025-05-01,2025-05-23,Promoción,False
933,858,Evento Dream,Her never mind move card social.,2025-02-14,2025-04-17,Promoción,True
934,944,Evento Shake,Common suggest thought expect raise together.,2025-01-01,2025-03-02,Torneo,False
935,1225,Evento Population,Name at house maybe catch his election oil.,2025-02-16,2025-02-13,Torneo,False
936,208,Evento Detail,Over part music report.,2025-01-31,2025-01-13,Promoción,False
937,343,Evento Through,Within kind point season three man one other.,2025-03-16,2025-01-09,Torneo,True
938,974,Evento Join,Carry vote mission event nothing early grow responsibility.,2025-06-23,2025-02-19,Promoción,True
939,378,Evento Moment,Film law consumer decide subject game onto.,2025-03-18,2025-01-16,Torneo,False
940,1342,Evento Then,Hard station person do energy.,2025-04-10,2025-03-25,Torneo,False
941,1434,Evento Help,Coach help sometimes that degree.,2025-01-17,2025-06-28,Torneo,False
942,1301,Evento Recognize,Instead skin second condition may lay.,2025-03-16,2025-03-15,Torneo,True
943,743,Evento Pick,Mention employee role main walk memory learn.,2025-02-22,2025-06-26,Promoción,False
944,564,Evento Southern,Summer avoid can memory rest commercial way order.,2025-04-10,2025-02-17,Promoción,True
945,1306,Evento Effort,Play according increase happen.,2025-05-04,2025-01-19,Torneo,False
946,18,Evento Report,Create threat media moment wear everything.,2025-01-09,2025-05-02,Promoción,False
947,203,Evento Artist,Public avoid good head staff describe.,2025-04-14,2025-05-29,Torneo,True
948,1352,Evento Woman,Indeed exist off nice second area your event.,2025-04-17,2025-02-13,Torneo,False
949,897,Evento Economy,Night quite arm establish truth.,2025-01-26,2025-04-03,Promoción,False
950,973,Evento Resource,Source ability condition understand physical million.,2025-05-16,2025-03-19,Torneo,False
951,202,Evento If,Establish window positive consumer.,2025-02-15,2025-04-25,Promoción,False
952,1215,Evento Task,Everything nation nature song section little.,2025-02-02,2025-06-12,Promoción,True
953,529,Evento Speak,Effect soldier matter eye why field here.,2025-06-15,2025-02-27,Torneo,False
954,1095,Evento Respond,Hard garden current allow put happen team.,2025-03-16,2025-01-30,Promoción,True
