objeto_id,id_videojuego,usuario_id,nombre,descripcion,a_la_venta
982,829,1864,Objeto East,Dog true different father week far whether.,False
983,62,34,Objeto Party,Nor opportunity when fly side newspaper data.,True
984,485,759,Objeto Determine,Action art behind describe five suggest beautiful.,False
985,498,1391,Objeto Professor,Field wind else eat reach modern help.,True
986,959,968,Objeto Reason,Spring yes part add rule.,True
987,1143,1983,Objeto Treat,Cover performance special good chair.,False
988,109,52,Objeto State,Century read school break your yeah good return.,False
989,1130,283,Objeto Myself,Argue significant force sea current team.,True
990,884,1327,Objeto Cultural,Role cultural power rate.,False
991,673,830,Objeto North,Value question ball rest data.,True
992,501,543,Objeto With,Baby medical share address.,True
993,1315,1787,Objeto There,Room only especially Congress him need yes.,False
994,887,1537,Objeto Popular,Whether drug explain behavior.,True
995,1307,270,Objeto Soon,She church white rather interview benefit such.,True
996,1202,1537,Objeto Form,Article nice at above.,True
997,513,1674,Objeto Executive,Newspaper behavior senior whom international mind weight.,False
998,1482,666,Objeto Sure,Common site recently today person according.,False
999,628,373,Objeto Event,Our already subject party give common control carry.,True
1000,698,960,Objeto Make,Choose increase help score.,True
1001,270,945,Objeto Cup,Message base find plant tell.,False
1002,1093,1810,Objeto Teacher,Beautiful off friend.,True
1003,1319,588,Objeto Brother,Service father Mrs enough front.,True
1004,1353,125,Objeto Where,Clear though one federal.,False
1005,1433,653,Objeto Fight,Along attention staff sort finally stock.,True
1006,58,376,Objeto Early,Mr cause control indeed four close.,False
1007,1487,1313,Objeto Happy,Price operation risk raise cultural seat be news.,False
1008,1386,1115,Objeto Operation,Including order success important large realize.,False
1009,504,706,Objeto Itself,Popular west similar nation glass less former newspaper.,True
1010,595,219,Objeto Manager,Fill remain forget cost magazine professor not.,False
1011,211,314,Objeto North,Put which sister beyond.,True
1012,1007,327,Objeto Expect,Agent attack even like concern indeed.,False
1013,922,507,Objeto Fast,Under news light him tonight.,True
1014,1301,1220,Objeto Which,Whether only best course change evening.,True
1015,1272,359,Objeto Yard,By wish entire Republican allow dream toward.,False
1016,44,1158,Objeto Somebody,Wrong individual color guy head stock price improve.,True
1017,1358,1434,Objeto Sing,Draw ten certainly not.,True
1018,941,788,Objeto Whole,Trip every bring exist art.,False
1019,1241,1396,Objeto Fine,Bad bill your.,False
1020,129,1047,Objeto Many,Happen poor lay score last.,False
1021,211,431,Objeto Offer,Trip audience letter positive blood head bank somebody.,False
1022,238,38,Objeto Follow,Network store law edge strong quickly.,False
1023,2,302,Objeto Long,Local experience fast despite.,False
1024,420,148,Objeto Magazine,Best allow court side teach across.,True
1025,877,1657,Objeto Page,Former control book change performance.,True
1026,356,833,Objeto Financial,Help seem heavy will morning case coach.,False
1027,767,1814,Objeto Public,Send factor top state.,False
1028,118,1817,Objeto Memory,Benefit happy whole.,True
1029,555,307,Objeto Them,Day bad media minute next fly.,False
1030,326,607,Objeto Whatever,House explain shoulder.,False
1031,902,1053,Objeto Sea,Behavior baby claim foreign financial.,True
1032,53,1911,Objeto Seem,Phone item ahead behavior.,False
1033,839,1367,Objeto Range,Another already exactly education recognize.,True
1034,1273,395,Objeto But,You police organization speech book.,False
1035,451,663,Objeto Building,Return religious once situation focus.,False
1036,147,1183,Objeto School,Fish once grow.,True
1037,299,668,Objeto Meeting,Specific they important why government student low where.,True
1038,709,1184,Objeto Tough,Image control radio card heavy.,True
1039,40,545,Objeto Member,Where ever campaign new lose.,False
1040,663,1618,Objeto Question,Head treat close town voice than represent.,True
1041,161,1631,Objeto Operation,Hit power future single.,False
1042,212,633,Objeto Level,Difficult herself newspaper difference would camera both.,True
1043,1374,179,Objeto Read,Which space song thought much him.,False
1044,64,739,Objeto Daughter,Us over keep debate close purpose man.,True
1045,575,818,Objeto Point,During law share future camera development.,False
1046,1216,1961,Objeto Fear,Listen data red change.,True
1047,212,1297,Objeto Small,Perform night leader create technology business.,True
1048,1426,1858,Objeto Enjoy,Human probably well per.,False
1049,551,1580,Objeto Political,Traditional hold phone only hair eat move.,True
1050,1313,1596,Objeto Enough,After institution change author lose worker learn.,False
1051,1468,674,Objeto Since,Itself wish central can.,False
1052,1142,1405,Objeto Box,Prepare show summer beautiful.,False
1053,1042,357,Objeto Fact,Themselves here executive culture.,True
1054,937,391,Objeto Share,Team certainly kind at poor high month.,False
1055,1235,53,Objeto Another,Fund city buy they more sport the worker.,True
1056,236,130,Objeto Region,Tree cut wish defense ok meeting partner.,False
1057,1150,1663,Objeto Reach,Five million occur step.,True
1058,1285,1010,Objeto Position,Here Congress which sell.,True
1059,828,1867,Objeto Nature,Point beyond kind.,False
1060,469,3,Objeto Much,Trouble high recently cause.,False
1061,353,1777,Objeto Be,Chance century decide child art increase per.,False
1062,685,1323,Objeto Another,War material gas same pick road loss.,True
1063,1453,624,Objeto Future,Social perhaps career end will catch drug dream.,True
1064,1331,1771,Objeto According,Manage build measure such process.,True
1065,655,988,Objeto Theory,Not nearly subject condition deep left.,True
1066,341,526,Objeto Agreement,At hour body sometimes.,True
1067,786,1582,Objeto Hear,Herself commercial believe.,False
1068,306,1198,Objeto Much,Concern administration between cover them subject coach tell.,False
1069,790,299,Objeto Fine,Health side control stock say enjoy east nothing.,True
1070,369,1802,Objeto South,Their pull people let many.,False
1071,1422,1916,Objeto Teacher,Whom material room hear.,True
1072,819,27,Objeto Network,Skill detail leg culture line music game expert.,True
1073,909,1188,Objeto Citizen,Conference bring along house.,True
1074,126,1169,Objeto Cup,Gun drive receive itself benefit.,True
1075,1205,350,Objeto Whom,Step lot the system easy administration.,False
1076,340,1481,Objeto Memory,Build out sort just remain service control.,True
1077,49,1692,Objeto Win,Speak while after speech on dark scientist.,False
1078,1142,1662,Objeto Set,Might ten anything reason bank various.,False
1079,1093,766,Objeto Agreement,Form TV relate fine.,False
1080,1373,1931,Objeto Give,Officer speak left themselves letter share data.,False
1081,135,889,Objeto Yes,All mention eat high gas compare.,False
1082,913,1832,Objeto But,Research drug pick claim government.,False
1083,827,1947,Objeto Off,Point space still want drug want safe.,True
1084,802,1406,Objeto Make,Read phone mind while.,False
1085,69,797,Objeto Who,Writer help market college prevent social.,False
1086,73,1729,Objeto Treatment,Race if prove real food.,False
1087,419,117,Objeto Else,Without list worker join meet require value total.,False
1088,620,766,Objeto Wear,After majority ball conference type save.,False
1089,393,507,Objeto Space,Cost friend back play.,True
1090,548,1155,Objeto Point,North base show four.,False
1091,131,137,Objeto Not,Young make financial water huge hope.,False
1092,379,1451,Objeto Market,Full road thousand middle alone suffer.,False
1093,544,1456,Objeto Enjoy,Until relate industry southern couple attention government feel.,True
1094,1133,1997,Objeto General,Center peace item heart have fact part.,False
1095,24,960,Objeto Town,Bit seat in summer.,True
1096,21,712,Objeto Old,Republican program leave once want recent where.,False
1097,110,516,Objeto Blood,Parent day she exactly hold water contain.,True
1098,529,1691,Objeto Natural,Effort within television reflect.,True
1099,557,1914,Objeto Simple,Box morning detail grow.,False
1100,662,1629,Objeto Southern,Evening talk drive.,False
1101,902,294,Objeto Fire,Feel reveal including down call dog.,False
1102,469,296,Objeto More,Ability order dark authority relate before probably.,False
1103,1360,1587,Objeto Allow,Form in north size attack.,True
1104,404,553,Objeto Budget,Later simple impact manager clear design we.,False
1105,537,1702,Objeto Agent,Main speak too if she body three.,True
1106,673,459,Objeto Material,Great trip south some lawyer.,False
1107,186,1283,Objeto Charge,Hope various whose current.,False
1108,255,1136,Objeto Change,Accept start heart so.,False
1109,1172,429,Objeto Question,Happy must face community increase.,True
1110,137,697,Objeto Red,Last travel marriage woman.,True
1111,575,1201,Objeto Fire,Shoulder whatever when threat consumer available raise.,True
1112,1415,140,Objeto View,Adult score available beautiful back discussion.,True
1113,1292,409,Objeto Beyond,Man vote discuss serve nice.,True
1114,214,260,Objeto Kind,Small day bit Congress.,True
1115,1257,124,Objeto Full,Prepare great dream vote bit million.,False
1116,24,1102,Objeto What,Season instead matter avoid wind pass.,True
1117,854,1828,Objeto Feel,Since move person world fly law.,False
1118,907,171,Objeto Then,Admit Republican hot kitchen.,False
1119,479,907,Objeto Quality,Concern probably happy trouble wrong maybe.,True
1120,1286,1040,Objeto End,Opportunity unit almost pretty push.,False
1121,672,1726,Objeto Most,Loss despite help stand scientist.,False
1122,902,1025,Objeto Indeed,Work generation she party all hour available yes.,True
1123,1200,748,Objeto Yes,View after southern expert arm.,False
1124,981,468,Objeto Try,Maintain remember company.,True
1125,1487,1917,Objeto Meeting,Never research fire.,True
1126,611,553,Objeto Doctor,No toward he range new early.,True
1127,701,1608,Objeto Special,Worry else his early.,True
1128,686,1885,Objeto Perform,Daughter debate kitchen possible development.,False
1129,1066,326,Objeto Really,Find charge such prove fly wonder.,True
1130,1303,1896,Objeto Night,Watch later avoid only often too late.,True
1131,1102,94,Objeto Subject,Car blood behavior near.,False
1132,1394,369,Objeto Level,Recognize myself special different read gun all.,False
1133,726,1037,Objeto Move,Agency sell respond turn.,True
1134,452,1455,Objeto Goal,Of stuff safe election language look.,True
1135,407,1177,Objeto Affect,Win responsibility effect help.,True
1136,1260,295,Objeto Staff,Window bill behind tell understand.,True
1137,318,268,Objeto Manager,Stay themselves happy available somebody.,True
1138,799,1081,Objeto Value,Over follow should tell voice happen cause.,False
1139,1074,1976,Objeto Improve,Discuss list suffer structure any feeling.,False
1140,502,124,Objeto Wife,Pull wait law for result they.,False
1141,277,716,Objeto Where,Traditional cover close lawyer.,True
1142,860,209,Objeto Age,Vote character wonder simple fall might out hard.,True
1143,1169,1296,Objeto New,Fly their century discuss father.,False
1144,1445,512,Objeto Success,From north dark child near even baby lay.,True
1145,1377,200,Objeto Parent,Movement involve about morning.,True
1146,78,1795,Objeto Including,Table forget deal special program scene.,False
1147,842,1913,Objeto Resource,Two attention half.,False
1148,194,1727,Objeto Party,Name police her nor.,True
1149,48,1631,Objeto Dream,That notice measure chair early.,True
1150,106,532,Objeto Power,Win evening successful but without.,False
1151,1070,1234,Objeto Fact,Main nature debate often girl hundred couple worry.,False
1152,517,210,Objeto Over,Arrive value debate.,True
1153,462,614,Objeto Road,Seven off animal receive dream Congress right.,False
1154,1164,1327,Objeto Current,Get few both day fire wait address.,True
1155,804,1283,Objeto Collection,Baby four parent technology appear part.,True
1156,210,630,Objeto Test,Trade ago strong culture view.,True
1157,1348,246,Objeto Stock,Yes feel site.,True
1158,1319,1155,Objeto Face,Exactly there significant air likely goal.,True
1159,118,1877,Objeto Painting,Worry paper key whom law.,False
1160,137,696,Objeto Bank,Let always doctor mother fly age commercial.,True
1161,716,1411,Objeto Prove,Who property explain picture young pull.,False
1162,114,1831,Objeto War,Mr wear point black account.,False
1163,158,563,Objeto Condition,Father nearly reality gun candidate he.,False
1164,530,894,Objeto Play,Design environmental past expect citizen adult thank partner.,True
1165,1086,1811,Objeto Talk,Seem wish former top.,False
1166,716,672,Objeto Face,Hard product sometimes media politics table goal seat.,False
1167,792,1883,Objeto Man,Travel bag outside section.,True
1168,1422,290,Objeto Threat,Lose out protect remember store.,False
1169,933,995,Objeto Environmental,Both attention training reflect.,False
1170,1011,1733,Objeto Side,Tonight design campaign help glass political.,False
1171,1245,1678,Objeto Billion,Since suffer remain prove provide.,True
1172,378,262,Objeto Deal,Score fact food find learn.,True
1173,1060,1992,Objeto Everything,Four seven much research send decide weight happen.,True
1174,1121,1412,Objeto Whether,Participant full choice training condition reach still.,False
1175,744,1206,Objeto Term,Job hospital else catch available human.,False
1176,444,1999,Objeto Office,First day close return reason allow.,True
1177,627,653,Objeto Movie,Low land cup compare remain.,False
1178,1303,1879,Objeto Happy,Major election opportunity class.,True
1179,1004,1034,Objeto Case,Data me real eye especially station protect.,False
1180,657,355,Objeto Soldier,Sea church base mother step half.,True
1181,536,238,Objeto Surface,Major majority learn population.,True
1182,273,526,Objeto Against,Huge doctor politics look center occur.,True
1183,1405,1920,Objeto Whether,Avoid else successful huge build.,True
1184,60,1549,Objeto Model,Agent individual choice age a magazine.,True
1185,72,1430,Objeto Help,Test police per appear wish nation report vote.,True
1186,88,904,Objeto Scientist,System you manage.,False
1187,88,18,Objeto Then,High travel well apply program.,False
1188,547,1434,Objeto Ground,Range sing so become third.,False
1189,99,334,Objeto Specific,Close star science analysis.,False
1190,566,164,Objeto Really,Far try safe standard successful.,False
1191,152,959,Objeto Simply,Along seem send today report.,True
1192,494,1726,Objeto Present,Seek concern magazine forget.,False
1193,533,1663,Objeto Throw,Rather continue poor idea gas imagine claim.,False
1194,1376,1308,Objeto Easy,Threat practice movement college thank.,False
1195,237,1711,Objeto Method,We camera run without.,False
1196,373,665,Objeto Stuff,Model every music compare fall.,False
1197,409,1658,Objeto Type,Itself those finish system.,False
1198,1298,761,Objeto Get,Theory find identify race.,True
1199,964,393,Objeto Week,Language development military floor blue.,False
1200,127,201,Objeto Within,Property story true agent policy consider.,True
1201,538,171,Objeto Wear,Like because rate.,False
1202,1079,1851,Objeto Off,Maintain town break before.,False
1203,809,1592,Objeto Term,Others evening event account thousand day way.,True
1204,1122,1076,Objeto Half,Four trouble police education population head.,True
1205,46,1846,Objeto Wife,From minute finally.,False
1206,64,1584,Objeto Third,Safe matter by early alone.,False
1207,1115,1641,Objeto Reason,Million news measure identify then dinner.,True
1208,1276,433,Objeto Industry,Short position fall federal garden specific.,True
1209,173,1280,Objeto Describe,Over speech growth visit data similar recent.,False
1210,478,811,Objeto Lead,Specific put deep feeling sport paper four.,False
1211,572,600,Objeto Various,Carry power hospital scientist natural college.,True
1212,958,368,Objeto Up,Bag far crime whom general look pattern nor.,False
1213,190,1532,Objeto Shoulder,Everyone skill put music mean enjoy.,True
1214,1234,1977,Objeto Lose,Relate day arm who agency.,True
1215,738,248,Objeto East,From theory we range.,False
1216,1384,1002,Objeto Whole,Own because discover fact population.,True
1217,1029,1316,Objeto Focus,Skill tell sure dark mother until late.,True
1218,1380,1362,Objeto Middle,Scientist tell last their white current mind.,False
1219,539,254,Objeto Five,Visit happen we fill heavy writer.,True
1220,352,609,Objeto Phone,Let blue stuff a either lead.,True
1221,1027,1269,Objeto Community,Culture follow individual goal high debate smile.,True
1222,1485,828,Objeto Everyone,Maintain everything hold before call.,True
1223,1449,765,Objeto Both,Quality bring player local.,True
1224,356,707,Objeto Say,Heart few deal member.,False
1225,864,764,Objeto Drug,Easy very always skin.,True
1226,1455,1318,Objeto Keep,Exactly coach establish huge.,True
1227,955,388,Objeto Political,Establish move job move health.,True
1228,1325,631,Objeto Matter,Sister matter culture improve key bank do.,True
1229,351,1605,Objeto Break,Everything evening skin treat alone realize.,True
1230,24,459,Objeto Article,Main say film feeling leave.,True
1231,1128,1878,Objeto Later,Work oil national idea.,True
1232,168,1437,Objeto Marriage,Those certainly action evening fund many.,False
1233,974,1959,Objeto Home,West build they size society night surface.,True
1234,1182,1337,Objeto Maintain,Organization direction production treatment one.,True
1235,1155,773,Objeto You,Dream respond chair control.,False
1236,1184,1490,Objeto Option,Son blue father into.,True
1237,1342,297,Objeto Let,Participant yes security amount possible else.,True
1238,1191,1474,Objeto Think,Indeed protect late probably.,False
1239,1134,1615,Objeto Pretty,Smile office success why candidate small age.,True
1240,17,1258,Objeto Argue,Part help sport share sing property low.,False
1241,932,773,Objeto Me,Affect join outside treat more either pay.,False
1242,1358,1567,Objeto Rather,Onto idea talk get.,False
1243,183,386,Objeto Perhaps,Development about five science.,True
1244,644,176,Objeto Happy,Worker want approach move positive reason happy.,True
1245,662,1302,Objeto Necessary,Direction be leave consumer decide look mother.,False
1246,522,357,Objeto Let,Small some until including even.,True
1247,1390,1315,Objeto Protect,Family dark action without your state hand star.,False
1248,77,1255,Objeto Morning,Government war when wish tell.,False
1249,1450,1625,Objeto Treat,Peace threat shake level body chair less.,True
1250,876,364,Objeto Occur,Talk whatever nothing.,False
1251,523,1553,Objeto Shake,Foot beyond parent Congress support pressure baby.,True
1252,1041,331,Objeto Structure,Office successful top four method produce war.,True
1253,51,450,Objeto Try,Energy next chance career standard available make.,True
1254,1132,406,Objeto Organization,Campaign large cause rather.,False
1255,276,719,Objeto Speech,Market order officer piece recognize.,False
1256,836,1658,Objeto Job,Knowledge quality six but three reason risk your.,True
1257,1187,228,Objeto Project,Window culture hotel now.,True
1258,1046,525,Objeto Mission,Leave foreign kitchen.,False
1259,50,307,Objeto Long,What above until.,False
1260,601,1525,Objeto We,Rock support young around.,False
1261,18,195,Objeto Some,Bit act others chance PM type city.,True
1262,142,1157,Objeto Thank,Hope six dinner.,True
1263,161,79,Objeto Read,Cut seek crime that raise listen environment no.,True
1264,224,83,Objeto Position,Between as wish maintain.,True
1265,89,930,Objeto Beyond,Model maybe speech century.,True
1266,909,1559,Objeto Detail,Body fly agree apply individual.,False
1267,218,571,Objeto When,Must budget cut.,True
1268,277,1936,Objeto Face,Mention really available physical explain.,False
1269,1416,1993,Objeto Mind,Listen able take change.,False
1270,68,11,Objeto Party,New just wall again enter.,False
1271,440,1143,Objeto Push,Read per without bed.,False
1272,1076,952,Objeto Similar,Hand strong news support not easy once.,False
1273,1393,1920,Objeto Article,Eye movement however professional they partner.,True
1274,215,309,Objeto Tend,Claim early beat yes machine write.,True
1275,639,615,Objeto Into,Sure wait trip idea a with.,False
1276,953,1167,Objeto Glass,Argue animal could allow account together.,False
1277,397,615,Objeto Them,Water event quality dog single arrive.,False
1278,1076,1222,Objeto Wear,Cup customer action much.,False
1279,1393,1091,Objeto His,Interesting mean party loss large feel benefit.,True
1280,479,939,Objeto Interesting,Sound so my.,False
1281,856,1860,Objeto Identify,Onto example bit old let information.,False
1282,557,1071,Objeto There,Hear them rule piece simply campaign life.,False
1283,1331,474,Objeto Traditional,Community budget sit ready.,True
1284,627,394,Objeto Left,Under meet whom hospital design down certain month.,False
1285,695,1017,Objeto Grow,Successful city oil.,False
1286,390,1611,Objeto Meeting,Partner herself several seven tax.,True
1287,1401,1884,Objeto Court,Wear fall second pretty today.,True
1288,860,1911,Objeto Country,Let seven drug Congress unit certain.,False
1289,89,188,Objeto Its,Know also activity true avoid drive understand.,True
1290,454,738,Objeto Keep,Project goal career fight turn.,False
1291,406,149,Objeto Include,Family nearly quickly certain.,False
1292,368,1196,Objeto Here,Possible shake any attention store keep across.,True
1293,1034,1770,Objeto Democratic,College this argue investment sit although deal write.,True
1294,572,1731,Objeto Senior,North partner week ability toward eat.,False
1295,1374,993,Objeto Middle,Then material half meet score week nearly.,False
1296,1454,1844,Objeto Reflect,Drive answer bill score put son century.,True
1297,167,1611,Objeto Area,Arm full task.,True
1298,1149,652,Objeto Go,Century thousand fast training again usually fire offer.,False
1299,31,1685,Objeto Both,Speak world expert end do research manage.,False
1300,803,1267,Objeto Executive,Hour write top bar here huge kind.,False
1301,1246,504,Objeto Everyone,Black mouth experience create risk brother.,False
1302,1435,1859,Objeto Fly,Take themselves sometimes trial information country.,True
1303,455,1233,Objeto Decision,Inside fine other information find herself.,False
1304,1141,372,Objeto Defense,Certain his sing answer office through type.,True
1305,669,1133,Objeto Else,Religious them within significant space.,False
1306,787,854,Objeto Health,Effect president event heavy choice why fine.,False
1307,742,54,Objeto Dark,Area price result through business attack.,True
1308,144,1650,Objeto Wife,Back voice possible clearly like size development.,False
1309,1337,1661,Objeto Want,Already short language final poor fine we.,False
1310,407,1502,Objeto Stage,Happen weight paper song stand.,False
1311,1255,1136,Objeto Should,Themselves majority discussion hold over.,False
1312,1035,1322,Objeto Usually,Daughter after around inside.,False
1313,1067,1481,Objeto Charge,Adult life dog.,True
1314,892,150,Objeto Mean,My include body walk campaign always.,True
1315,938,1461,Objeto Manage,Page director tonight red Republican these.,True
1316,460,251,Objeto Save,Conference friend recent scene risk.,False
1317,672,566,Objeto Buy,Hand debate set receive agreement attention.,False
1318,662,412,Objeto Voice,Individual food gas reveal.,False
1319,313,186,Objeto Church,Debate here wrong event water analysis.,True
1320,1110,429,Objeto North,Time into discuss season.,False
1321,477,511,Objeto Like,Degree something tend rate hear improve.,True
1322,1102,1669,Objeto Too,Mission professor close line be consider window.,False
1323,165,462,Objeto Need,Plant your scientist.,True
1324,936,192,Objeto Necessary,Decide yard detail those old.,True
1325,1283,690,Objeto Hour,World skin accept big others yeah act.,False
1326,1079,61,Objeto Find,Reduce but team true which rate age.,True
1327,40,374,Objeto Camera,Glass everybody already decade list gun.,True
1328,1248,119,Objeto Reduce,Each catch should possible car.,True
1329,730,936,Objeto Name,Feeling sound drive live early.,False
1330,1405,1003,Objeto Natural,Article smile prepare above local some current.,False
1331,381,1829,Objeto Short,They character movement may.,False
1332,964,1543,Objeto Name,Start realize within program Mr.,False
1333,1011,1769,Objeto Better,Establish wonder add out area.,True
1334,640,1145,Objeto Drive,Stay any father defense history field.,True
1335,1280,432,Objeto Financial,Total may follow final far television.,True
1336,572,256,Objeto Probably,Watch star surface team.,False
1337,724,1189,Objeto Member,Either Congress action picture kind.,False
1338,896,1556,Objeto Along,Ahead site lawyer.,True
1339,833,576,Objeto Idea,Catch after old statement.,True
1340,808,125,Objeto Soon,Report poor do group eight ready.,True
1341,540,1041,Objeto Necessary,Focus southern kind they particular voice.,False
1342,364,1349,Objeto Head,Happen let market newspaper move.,False
1343,1188,1816,Objeto Know,Foreign under push quality role.,False
1344,1243,1766,Objeto Spend,Affect operation cup executive hard number.,False
1345,684,1137,Objeto Remember,Evidence miss admit create build also draw modern.,False
1346,1272,1734,Objeto Among,Hear miss pass similar soon.,False
1347,171,1579,Objeto Personal,Increase financial produce join painting become claim school.,True
1348,1445,320,Objeto This,Medical according before finish.,True
1349,231,1493,Objeto Lose,Often would little surface quality garden.,False
1350,510,134,Objeto Former,More itself test go other join most.,False
1351,1015,23,Objeto Heavy,Would watch light area hold evening difficult book.,False
1352,333,37,Objeto Prove,Six garden bank indicate.,False
1353,1091,1864,Objeto Night,Could control relate staff lose watch camera.,True
1354,308,822,Objeto Establish,Spring visit it group.,False
1355,1234,465,Objeto Fill,Even if blood spend word rise artist.,False
1356,758,1160,Objeto Other,Chair western or modern wife national.,False
1357,635,1042,Objeto Environmental,High management bad probably protect.,True
1358,88,22,Objeto Think,Police at again though another industry deep.,False
1359,245,381,Objeto Close,Most else audience senior current threat.,False
1360,11,1839,Objeto Scientist,Order serve long contain.,False
1361,67,863,Objeto Owner,Kid moment then modern several say.,False
1362,8,129,Objeto Out,Ground task director seven wide real.,False
1363,1082,561,Objeto Simply,Save if environment stand.,True
1364,1360,503,Objeto Peace,Bank address political care rock.,False
1365,229,151,Objeto Huge,Seek production war if.,False
1366,826,1084,Objeto Step,Memory forget question fall explain across front.,True
1367,712,473,Objeto Full,Report these those vote.,False
1368,1361,781,Objeto Big,Chance term purpose last.,True
1369,952,1199,Objeto Job,Best month too Congress.,False
1370,1494,262,Objeto Value,Support piece size such standard stage.,True
1371,1462,54,Objeto Analysis,Response recently shoulder interview within.,False
1372,1079,1358,Objeto Child,Hour PM bag evidence.,True
1373,1284,1470,Objeto Part,Practice begin meeting speak data at.,False
1374,7,755,Objeto Difficult,Hold middle risk nothing.,False
1375,1222,1301,Objeto Trouble,Manager something expect baby serve region imagine.,False
1376,380,1847,Objeto Player,North production ten save put effect must star.,True
1377,564,1238,Objeto Until,Lawyer per owner long remain.,True
1378,1102,1675,Objeto Daughter,None left wide too concern.,False
1379,609,1711,Objeto Fear,Property window within industry than exactly often ok.,True
1380,229,1149,Objeto Yard,Thought sister much information lose talk.,True
1381,882,1209,Objeto Already,Yet skill environmental impact.,False
1382,1174,112,Objeto Part,Traditional say give worry.,False
1383,1302,713,Objeto Thank,Imagine indeed firm suddenly low.,True
1384,722,1139,Objeto Positive,Social and lay wish mouth.,True
1385,1126,1919,Objeto Strategy,Congress medical involve enter reduce.,False
1386,319,828,Objeto Once,Participant two shake bank both job.,False
1387,434,1609,Objeto Similar,Radio mission conference anything.,True
1388,960,1747,Objeto Health,Idea war establish father.,False
1389,969,1997,Objeto Become,Major information drive man condition smile continue.,True
1390,620,1578,Objeto While,Small history writer beyond.,False
1391,353,112,Objeto Economic,May administration four reveal night stay ask before.,True
1392,348,1165,Objeto Character,Pressure any not politics agent room.,True
1393,691,1855,Objeto Respond,Generation rock step interview past live.,True
1394,638,1847,Objeto Seem,Key step program forget similar audience newspaper.,True
1395,921,1187,Objeto Ever,Air subject prepare bit sea.,True
1396,1292,704,Objeto Pm,Political million ahead.,True
1397,1474,1106,Objeto Glass,Strong idea choice generation religious around.,True
1398,868,1139,Objeto Member,Building authority difficult.,True
1399,929,1411,Objeto Line,Paper executive wife even opportunity performance.,False
1400,389,1801,Objeto Four,Poor possible design last recognize.,False
1401,643,1250,Objeto Front,Green whatever increase little out analysis into.,False
1402,1206,805,Objeto Wall,Gas history card contain.,True
1403,867,649,Objeto Federal,This Mr audience term prevent however.,True
1404,285,357,Objeto Citizen,Performance sense country next interest maybe.,True
1405,830,1979,Objeto Child,Feel nothing action hospital if him eight time.,False
1406,486,1658,Objeto Final,Various ground example city ready picture.,True
1407,1443,1249,Objeto State,Thing lead time attention popular.,False
1408,1480,1470,Objeto Really,Area role already.,True
1409,1250,994,Objeto Paper,Police key focus.,False
1410,370,1768,Objeto History,Old police glass author.,True
1411,955,705,Objeto Someone,Ahead doctor everybody either star.,False
1412,1353,729,Objeto Body,Rich rise among sing leg.,False
1413,212,1282,Objeto Respond,Likely of expect collection environment.,True
1414,1077,1084,Objeto Bank,Rate real argue view record.,False
1415,913,1674,Objeto Cold,Face such family candidate act break.,True
1416,188,23,Objeto Pull,None state skin note democratic.,True
1417,1379,1725,Objeto Medical,Focus life TV herself.,True
1418,774,546,Objeto Measure,Safe garden evening reflect strategy tax sing.,False
1419,298,575,Objeto That,Color line the Democrat health.,False
1420,1007,1745,Objeto Plan,Heart artist for.,False
1421,769,1655,Objeto Concern,Politics end man most work likely.,False
1422,1165,700,Objeto Program,Hospital wife finally.,False
1423,1053,324,Objeto Culture,Home realize hand attorney because whom.,False
1424,156,1355,Objeto Bit,Cover positive difficult teacher guy morning.,False
1425,650,984,Objeto Yeah,Know floor throughout nice perform road.,True
1426,1318,141,Objeto If,Agree range east nice form traditional police.,True
1427,1286,143,Objeto Two,Mission provide player throw.,False
1428,574,1795,Objeto Side,Season computer peace own adult arrive example.,True
1429,1154,403,Objeto Weight,Doctor mind back population for account high.,False
1430,158,1331,Objeto Project,Hand charge thought section go.,False
1431,1094,30,Objeto Human,Power start training research.,True
1432,666,338,Objeto They,Citizen college police give summer relate guess.,True
1433,192,1415,Objeto Few,Full there middle body down heart.,False
1434,1307,1063,Objeto Visit,Walk fast particular.,True
1435,740,162,Objeto Eat,Staff control industry kid.,True
1436,171,1677,Objeto Much,Often environmental child maybe.,False
1437,1245,1149,Objeto Few,Recent alone several class fund.,False
1438,27,1079,Objeto Answer,Smile take woman over.,True
1439,341,1768,Objeto Clearly,Feeling imagine carry from accept.,True
1440,436,614,Objeto Seek,Hour radio especially writer free.,True
1441,1372,669,Objeto Method,He now throughout middle generation nice.,True
1442,718,495,Objeto Market,Too away alone.,True
1443,1168,1531,Objeto Future,To piece sing sea option long.,False
1444,1349,1780,Objeto Behind,Activity so such democratic seat there yeah.,False
1445,203,233,Objeto Stage,Subject threat serve heavy report husband quickly hotel.,False
1446,1187,1087,Objeto Debate,More plant free middle call.,True
1447,126,1081,Objeto Fall,Many score bit news.,False
1448,1414,1574,Objeto Capital,Tree cost important return until five within.,True
1449,729,472,Objeto Music,Never of try nothing important mission.,False
1450,1250,1478,Objeto Because,Organization baby both wrong become how others.,False
1451,1052,1247,Objeto Fish,Finish sure join protect.,True
1452,38,277,Objeto Send,Organization lawyer add performance brother.,False
1453,1270,442,Objeto Consider,Note guess line parent sell window long.,False
1454,305,1283,Objeto Evidence,Shoulder success establish wall physical last smile.,False
1455,589,623,Objeto Throughout,Name lot I they there vote also.,True
1456,33,159,Objeto Main,Finish only media.,True
